source_mod,source_commit,source_file,source_identifier,source_id,source_name,source_code,category,state,color,properties_summary,update_function,graphics_function,dependencies,reaction_count,reaction_targets,global_scan,particle_creation,particle_deletion,performance_risk,save_risk,license_status,port_decision
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/TSNS.cpp,DEFAULT_PT_TSNS,,TSNS,TSNS,SC_SENSOR,solid,PIXPACK(0xFD00D5),TYPE_SOLID,update,,PT_FILT;PT_INSL;PT_INWR;PT_METL;PT_NTCT;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,10,PT_FILT;PT_INSL;PT_INWR;PT_METL;PT_NTCT;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/TTAN.cpp,DEFAULT_PT_TTAN,,TTAN,TTAN,SC_SOLIDS,solid,PIXPACK(0x909090),TYPE_SOLID|PROP_CONDUCTS|PROP_HOT_GLOW|PROP_LIFE_DEC,update,,PT_LAVA,1,PT_LAVA,false,0,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/TUNG.cpp,DEFAULT_PT_TUNG,,TUNG,TUNG,SC_ELEC,solid,PIXPACK(0x505050),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC,update,graphics,PT_BRMT;PT_FIRE;PT_LAVA;PT_O2,7,PT_BRMT;PT_FIRE;PT_LAVA;PT_O2,false,0,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/URAN.cpp,DEFAULT_PT_URAN,,URAN,URAN,SC_NUCLEAR,powder,PIXPACK(0x707020),TYPE_PART | PROP_RADIOACTIVE,update,,,0,,false,0,0,low,low,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VIBR.cpp,DEFAULT_PT_VIBR,,VIBR,VIBR,SC_NUCLEAR,solid,PIXPACK(0x005000),TYPE_SOLID|PROP_LIFE_DEC,Element_VIBR_update,Element_VIBR_graphics,PT_ANAR;PT_BREC;PT_BVBR;PT_CFLM;PT_ELEC;PT_EXOT;PT_HSWC;PT_PHOT;PT_SPRK,16,PT_ANAR;PT_BREC;PT_BVBR;PT_CFLM;PT_ELEC;PT_EXOT;PT_HSWC;PT_PHOT;PT_SPRK,false,4,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VINE.cpp,DEFAULT_PT_VINE,,VINE,VINE,SC_SOLIDS,solid,PIXPACK(0x079A00),TYPE_SOLID,update,graphics,PT_FIRE;PT_PLNT,5,PT_FIRE;PT_PLNT,false,1,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VIRS.cpp,DEFAULT_PT_VIRS,,VIRS,VIRS,SC_LIQUID,liquid,PIXPACK(0xFE11F6),TYPE_LIQUID|PROP_DEADLY,Element_VIRS_update,graphics,PT_DMND;PT_PLSM;PT_PROT;PT_SOAP;PT_VRSG;PT_VRSS,13,PT_DMND;PT_PLSM;PT_PROT;PT_SOAP;PT_VRSG;PT_VRSS,false,1,2,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VOID.cpp,DEFAULT_PT_VOID,,VOID,VOID,SC_SPECIAL,solid,PIXPACK(0x790B0B),TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VRSG.cpp,DEFAULT_PT_VRSG,,VRSG,VRSG,SC_GAS,gas,PIXPACK(0xFE68FE),TYPE_GAS|PROP_DEADLY,Element_VIRS_update,graphics,PT_VIRS,1,PT_VIRS,false,0,0,low,low,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VRSS.cpp,DEFAULT_PT_VRSS,,VRSS,VRSS,SC_SOLIDS,solid,PIXPACK(0xD408CD),TYPE_SOLID|PROP_DEADLY,Element_VIRS_update,graphics,PT_VIRS,1,PT_VIRS,false,0,0,low,low,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/VSNS.cpp,DEFAULT_PT_VSNS,,VSNS,VSNS,SC_SENSOR,solid,PIXPACK(0x7C9C00),TYPE_SOLID,update,,PT_FILT;PT_INSL;PT_INWR;PT_NTCT;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,9,PT_FILT;PT_INSL;PT_INWR;PT_NTCT;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WARP.cpp,DEFAULT_PT_WARP,,WARP,WARP,SC_NUCLEAR,gas,PIXPACK(0x101010),TYPE_GAS|PROP_LIFE_DEC|PROP_LIFE_KILL,update,graphics,PT_BCLN;PT_CLNE;PT_DMND;PT_ELEC;PT_PCLN;PT_STKM;PT_STKM2,8,PT_BCLN;PT_CLNE;PT_DMND;PT_ELEC;PT_PCLN;PT_STKM;PT_STKM2,false,1,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WATR.cpp,DEFAULT_PT_WATR,,WATR,WATR,SC_LIQUID,liquid,PIXPACK(0x2030D0),TYPE_LIQUID|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_NEUTPASS,update,,PT_FIRE;PT_ICEI;PT_LRBD;PT_RBDM;PT_ROCK;PT_SALT;PT_SAND;PT_SLTW;PT_STNE;PT_WTRV,18,PT_FIRE;PT_ICEI;PT_LRBD;PT_RBDM;PT_ROCK;PT_SALT;PT_SAND;PT_SLTW;PT_STNE;PT_WTRV,false,0,2,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WAX.cpp,DEFAULT_PT_WAX,,WAX,WAX,SC_SOLIDS,solid,PIXPACK(0xF0F0BB),TYPE_SOLID,,,PT_MWAX,1,PT_MWAX,false,0,0,low,low,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WBCG.cpp,DEFAULT_PT_WBCG,,WBCG,WBCG,SC_BIOLOGICAL,solid,PIXPACK(0xed7777),TYPE_SOLID | PROP_LIFE_DEC | PROP_LIFE_KILL_DEC | PROP_BLOODPASS,update,graphics,PT_BLV;PT_WBLD,3,PT_BLV;PT_WBLD,false,1,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WBLD.cpp,DEFAULT_PT_WBLD,,WBLD,WBLD,SC_BIOLOGICAL,liquid,PIXPACK(0xfefefe),TYPE_LIQUID | PROP_NEUTPASS,update,,PT_BIOV;PT_BLDC;PT_BLVI;PT_FLE;PT_FLE2,8,PT_BIOV;PT_BLDC;PT_BLVI;PT_FLE;PT_FLE2,false,0,3,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WHOL.cpp,DEFAULT_PT_WHOL,,VENT,WHOL,SC_SPECIAL,solid,PIXPACK(0xEFEFEF),TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WIFI.cpp,DEFAULT_PT_WIFI,,WIFI,WIFI,SC_ELEC,solid,PIXPACK(0x40A060),TYPE_SOLID,update,graphics,PT_BRMT;PT_INWR;PT_NSCN;PT_PSCN;PT_SPRK,6,PT_BRMT;PT_INWR;PT_NSCN;PT_PSCN;PT_SPRK,false,0,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WIRE.cpp,DEFAULT_PT_WIRE,,WWLD,WIRE,SC_ELEC,solid,PIXPACK(0xFFCC00),TYPE_SOLID,update,graphics,PT_NSCN;PT_PSCN;PT_SPRK,4,PT_NSCN;PT_PSCN;PT_SPRK,false,1,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WOOD.cpp,DEFAULT_PT_WOOD,,WOOD,WOOD,SC_SOLIDS,solid,PIXPACK(0xC0A040),TYPE_SOLID | PROP_NEUTPENETRATE,update,graphics,PT_BCOL;PT_FIRE,3,PT_BCOL;PT_FIRE,false,1,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/WTRV.cpp,DEFAULT_PT_WTRV,,WTRV,WTRV,SC_GAS,gas,PIXPACK(0xA0A0FF),TYPE_GAS,update,,PT_FIRE;PT_LRBD;PT_RBDM;PT_WATR,5,PT_FIRE;PT_LRBD;PT_RBDM;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
biological_mod,284a1585db023f62a7147892526899133dd6f41c,src/simulation/elements/YEST.cpp,DEFAULT_PT_YEST,,YEST,YEST,SC_POWDERS,powder,PIXPACK(0xEEE0C0),TYPE_PART,update,,PT_DYST,3,PT_DYST,false,1,0,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/Element.cpp,BMN_MOD_PT_ELEMENT,,ELEMENT,ELEMENT,,unknown,,,,,PT_DESL;PT_DSTW;PT_FIRE;PT_GAS;PT_ICEI;PT_LAVA;PT_OIL;PT_SALT;PT_SLTW;PT_SNOW;PT_WATR;PT_WTRV,29,PT_DESL;PT_DSTW;PT_FIRE;PT_GAS;PT_ICEI;PT_LAVA;PT_OIL;PT_SALT;PT_SLTW;PT_SNOW;PT_WATR;PT_WTRV,false,0,0,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/116.cpp,DEFAULT_PT_116,,EQVE,116,SC_CRACKER2,solid,PIXPACK(0xFFE0A0),TYPE_PART,,,,0,,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/146.cpp,DEFAULT_PT_146,,BRAN,146,SC_LIFE,solid,PIXPACK(0xCCCC00),TYPE_SOLID|PROP_LIFE,,,,0,,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/ACEL.cpp,DEFAULT_PT_ACEL,,ACEL,ACEL,SC_FORCE,solid,PIXPACK(0x0099CC),TYPE_SOLID,ACEL::update,ACEL::graphics,,0,,false,0,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/ACID.cpp,DEFAULT_PT_ACID,,ACID,ACID,SC_LIQUID,liquid,PIXPACK(0xED55FF),TYPE_LIQUID|PROP_DEADLY,ACID::update,ACID::graphics,PT_CAUS;PT_CLNE;PT_FIRE;PT_GLAS;PT_GUNP;PT_LRBD;PT_NITR;PT_PCLN;PT_PLEX;PT_RBDM;PT_WTRV,17,PT_CAUS;PT_CLNE;PT_FIRE;PT_GLAS;PT_GUNP;PT_LRBD;PT_NITR;PT_PCLN;PT_PLEX;PT_RBDM;PT_WTRV,false,0,3,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/AMTR.cpp,DEFAULT_PT_AMTR,,AMTR,AMTR,SC_NUCLEAR,powder,PIXPACK(0x808080),TYPE_PART,AMTR::update,,PT_BHOL;PT_CLNE;PT_DMND;PT_NBHL;PT_PCLN;PT_PHOT;PT_PRTI;PT_PRTO;PT_VOID,12,PT_BHOL;PT_CLNE;PT_DMND;PT_NBHL;PT_PCLN;PT_PHOT;PT_PRTI;PT_PRTO;PT_VOID,false,1,2,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/ANAR.cpp,DEFAULT_PT_ANAR,,ANAR,ANAR,SC_POWDERS,solid,PIXPACK(0xFFFFEE),TYPE_PART,ANAR::update,,PT_CFLM,2,PT_CFLM,false,0,0,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/ARAY.cpp,DEFAULT_PT_ARAY,,ARAY,ARAY,SC_ELEC,solid,PIXPACK(0xFFBB00),TYPE_SOLID|PROP_LIFE_DEC,ARAY::update,,PT_BRAY;PT_FILT;PT_INST;PT_INWR;PT_NUM;PT_PSCN;PT_SPRK;PT_STOR;PT_SWCH;PT_WIFI,14,PT_BRAY;PT_FILT;PT_INST;PT_INWR;PT_NUM;PT_PSCN;PT_SPRK;PT_STOR;PT_SWCH;PT_WIFI,false,3,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BANG.cpp,DEFAULT_PT_BANG,,TNT,BANG,SC_EXPLOSIVE,solid,PIXPACK(0xC05050),TYPE_SOLID | PROP_NEUTPENETRATE,BANG::update,,PT_EMBR;PT_FIRE;PT_LIGH;PT_PLSM;PT_SMKE;PT_SPRK,10,PT_EMBR;PT_FIRE;PT_LIGH;PT_PLSM;PT_SMKE;PT_SPRK,false,3,1,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BCLN.cpp,DEFAULT_PT_BCLN,,BCLN,BCLN,SC_SPECIAL,solid,PIXPACK(0xFFD040),TYPE_SOLID|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC|PROP_DRAWONCTYPE|PROP_NOCTYPEDRAW,BCLN::update,,PT_CLNE;PT_LAVA;PT_LIFE;PT_LIGH;PT_NUM;PT_PBCN;PT_PCLN;PT_STKM;PT_STKM2,11,PT_CLNE;PT_LAVA;PT_LIFE;PT_LIGH;PT_NUM;PT_PBCN;PT_PCLN;PT_STKM;PT_STKM2,false,2,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BCOL.cpp,DEFAULT_PT_BCOL,,BCOL,BCOL,SC_POWDERS,solid,PIXPACK(0x333333),TYPE_PART,Element_COAL::update,Element_COAL::graphics,,0,,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BGLA.cpp,DEFAULT_PT_BGLA,,BGLA,BGLA,SC_POWDERS,solid,PIXPACK(0x606060),TYPE_PART | PROP_HOT_GLOW,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BHOL.cpp,DEFAULT_PT_BHOL,,VACU,BHOL,SC_SPECIAL,solid,PIXPACK(0x303030),TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BIZR.cpp,DEFAULT_PT_BIZR,,BIZR,BIZR,SC_LIQUID,liquid,PIXPACK(0x00FF77),TYPE_LIQUID,BIZR::update,BIZR::graphics,PT_BIZRG;PT_BIZRS;PT_ELEC;PT_PHOT,5,PT_BIZRG;PT_BIZRS;PT_ELEC;PT_PHOT,false,0,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BIZRG.cpp,DEFAULT_PT_BIZRG,,BIZG,BIZRG,SC_CRACKER2,gas,PIXPACK(0x00FFBB),TYPE_GAS,Element_BIZR::update,Element_BIZR::graphics,PT_BIZR,1,PT_BIZR,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BIZRS.cpp,DEFAULT_PT_BIZRS,,BIZS,BIZRS,SC_CRACKER2,solid,PIXPACK(0x00E455),TYPE_SOLID,Element_BIZR::update,Element_BIZR::graphics,PT_BIZR,1,PT_BIZR,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BMTL.cpp,DEFAULT_PT_BMTL,,BMTL,BMTL,SC_SOLIDS,solid,PIXPACK(0x505070),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_HOT_GLOW,BMTL::update,,PT_BRMT;PT_IRON;PT_LAVA;PT_METL,6,PT_BRMT;PT_IRON;PT_LAVA;PT_METL,false,0,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BOMB.cpp,DEFAULT_PT_BOMB,,BOMB,BOMB,SC_EXPLOSIVE,powder,PIXPACK(0xFFF288),TYPE_PART|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC|PROP_SPARKSETTLE,BOMB::update,BOMB::graphics,PT_BCLN;PT_CLNE;PT_DMND;PT_EMBR;PT_PCLN;PT_VIBR,9,PT_BCLN;PT_CLNE;PT_DMND;PT_EMBR;PT_PCLN;PT_VIBR,false,2,1,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BOYL.cpp,DEFAULT_PT_BOYL,,BOYL,BOYL,SC_GAS,gas,PIXPACK(0x0A3200),TYPE_GAS,BOYL::update,,PT_FOG;PT_O2;PT_WATR,6,PT_FOG;PT_O2;PT_WATR,false,0,1,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BRAY.cpp,DEFAULT_PT_BRAY,,BRAY,BRAY,SC_ELEC,solid,PIXPACK(0xFFFFFF),TYPE_SOLID|PROP_LIFE_DEC|PROP_LIFE_KILL,,BRAY::graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BRCK.cpp,DEFAULT_PT_BRCK,,BRCK,BRCK,SC_SOLIDS,solid,PIXPACK(0x808080),TYPE_SOLID|PROP_HOT_GLOW,,BRCK::graphics,PT_LAVA;PT_STNE,2,PT_LAVA;PT_STNE,false,0,0,low,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BREC.cpp,DEFAULT_PT_BREC,,BREL,BREC,SC_POWDERS,solid,PIXPACK(0x707060),TYPE_PART|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_HOT_GLOW,BREC::update,,PT_EXOT,2,PT_EXOT,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BRMT.cpp,DEFAULT_PT_BRMT,,BRMT,BRMT,SC_POWDERS,solid,PIXPACK(0x705060),TYPE_PART|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_HOT_GLOW,BRMT::update,,PT_BMTL;PT_BREC;PT_THRM,6,PT_BMTL;PT_BREC;PT_THRM,false,2,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BTRY.cpp,DEFAULT_PT_BTRY,,BTRY,BTRY,SC_ELEC,solid,PIXPACK(0x858505),TYPE_SOLID,BTRY::update,,PT_INSL;PT_INWR;PT_NTCT;PT_PLSM;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,9,PT_INSL;PT_INWR;PT_NTCT;PT_PLSM;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/BVBR.cpp,DEFAULT_PT_BVBR,,BVBR,BVBR,SC_NUCLEAR,solid,PIXPACK(0x005000),TYPE_PART|PROP_LIFE_DEC,Element_VIBR::update,Element_VIBR::graphics,,0,,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/C5.cpp,DEFAULT_PT_C5,,C-5,C5,SC_EXPLOSIVE,solid,PIXPACK(0x2050E0),TYPE_SOLID | PROP_NEUTPENETRATE,C5::update,,PT_CFLM;PT_HSWC,3,PT_CFLM;PT_HSWC,false,0,0,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CAUS.cpp,DEFAULT_PT_CAUS,,CAUS,CAUS,SC_GAS,gas,PIXPACK(0x80FFA0),TYPE_GAS|PROP_DEADLY,CAUS::update,,PT_ACID;PT_CLNE;PT_GLAS;PT_PCLN,6,PT_ACID;PT_CLNE;PT_GLAS;PT_PCLN,false,0,2,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CBNW.cpp,DEFAULT_PT_CBNW,,BUBW,CBNW,SC_LIQUID,liquid,PIXPACK(0x2030D0),TYPE_LIQUID|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_NEUTPENETRATE,CBNW::update,CBNW::graphics,PT_CO2;PT_DMND;PT_FIRE;PT_GLAS;PT_ICEI;PT_LRBD;PT_RBDM;PT_WATR;PT_WTRV,16,PT_CO2;PT_DMND;PT_FIRE;PT_GLAS;PT_ICEI;PT_LRBD;PT_RBDM;PT_WATR;PT_WTRV,false,0,2,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CLNE.cpp,DEFAULT_PT_CLNE,,CLNE,CLNE,SC_SPECIAL,solid,PIXPACK(0xFFD010),TYPE_SOLID|PROP_DRAWONCTYPE|PROP_NOCTYPEDRAW,CLNE::update,,PT_BCLN;PT_LAVA;PT_LIFE;PT_LIGH;PT_NUM;PT_PBCN;PT_PCLN;PT_STKM;PT_STKM2,11,PT_BCLN;PT_LAVA;PT_LIFE;PT_LIGH;PT_NUM;PT_PBCN;PT_PCLN;PT_STKM;PT_STKM2,false,2,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CLST.cpp,DEFAULT_PT_CLST,,CLST,CLST,SC_POWDERS,solid,PIXPACK(0xE4A4A4),TYPE_PART,CLST::update,CLST::graphics,PT_BANG;PT_LAVA;PT_NITR;PT_PSTS;PT_WATR,9,PT_BANG;PT_LAVA;PT_NITR;PT_PSTS;PT_WATR,false,2,1,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CNCT.cpp,DEFAULT_PT_CNCT,,CNCT,CNCT,SC_POWDERS,solid,PIXPACK(0xC0C0C0),TYPE_PART|PROP_HOT_GLOW,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CO2.cpp,DEFAULT_PT_CO2,,CO2,CO2,SC_GAS,gas,PIXPACK(0x666666),TYPE_GAS,CO2::update,,PT_CBNW;PT_DRIC;PT_DSTW;PT_ELEC;PT_FIRE;PT_NEUT;PT_O2;PT_WATR,17,PT_CBNW;PT_DRIC;PT_DSTW;PT_ELEC;PT_FIRE;PT_NEUT;PT_O2;PT_WATR,false,5,3,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/COAL.cpp,DEFAULT_PT_COAL,,COAL,COAL,SC_SOLIDS,solid,PIXPACK(0x222222),TYPE_SOLID,COAL::update,COAL::graphics,PT_BCOL;PT_FIRE,5,PT_BCOL;PT_FIRE,false,3,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CONV.cpp,DEFAULT_PT_CONV,,CONV,CONV,SC_SPECIAL,solid,PIXPACK(0x0AAB0A),TYPE_SOLID|PROP_DRAWONCTYPE|PROP_NOCTYPEDRAW,CONV::update,,PT_BCLN;PT_CLNE;PT_DMND;PT_LIFE;PT_NUM;PT_PBCN;PT_PCLN;PT_STKM;PT_STKM2,11,PT_BCLN;PT_CLNE;PT_DMND;PT_LIFE;PT_NUM;PT_PBCN;PT_PCLN;PT_STKM;PT_STKM2,false,2,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/CRAY.cpp,DEFAULT_PT_CRAY,,CRAY,CRAY,SC_ELEC,solid,PIXPACK(0xBBFF00),TYPE_SOLID|PROP_LIFE_DEC,CRAY::update,,PT_DMND;PT_FILT;PT_INST;PT_INWR;PT_LIFE;PT_METL;PT_NUM;PT_PSCN;PT_SPRK,12,PT_DMND;PT_FILT;PT_INST;PT_INWR;PT_LIFE;PT_METL;PT_NUM;PT_PSCN;PT_SPRK,false,2,1,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/DCEL.cpp,DEFAULT_PT_DCEL,,DCEL,DCEL,SC_FORCE,solid,PIXPACK(0x99CC00),TYPE_SOLID,DCEL::update,DCEL::graphics,,0,,false,0,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/DESL.cpp,DEFAULT_PT_DESL,,DESL,DESL,SC_LIQUID,liquid,PIXPACK(0x440000),TYPE_LIQUID,,,PT_FIRE,1,PT_FIRE,false,0,0,low,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/DEST.cpp,DEFAULT_PT_DEST,,DEST,DEST,SC_EXPLOSIVE,solid,PIXPACK(0xFF3311),TYPE_PART|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,DEST::update,DEST::graphics,PT_BCLN;PT_CLNE;PT_DEUT;PT_DMND;PT_INSL;PT_NEUT;PT_PBCN;PT_PCLN;PT_PLSM;PT_PLUT,13,PT_BCLN;PT_CLNE;PT_DEUT;PT_DMND;PT_INSL;PT_NEUT;PT_PBCN;PT_PCLN;PT_PLSM;PT_PLUT,false,2,1,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/DEUT.cpp,DEFAULT_PT_DEUT,,DEUT,DEUT,SC_NUCLEAR,liquid,PIXPACK(0x00153F),TYPE_LIQUID|PROP_NEUTPASS,DEUT::update,DEUT::graphics,,2,,false,1,1,medium,low,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/DLAY.cpp,DEFAULT_PT_DLAY,,DLAY,DLAY,SC_POWERED,solid,PIXPACK(0x753590),TYPE_SOLID,DLAY::update,DLAY::graphics,PT_INSL;PT_NSCN;PT_PSCN;PT_SPRK,5,PT_INSL;PT_NSCN;PT_PSCN;PT_SPRK,false,1,0,medium,review,verified,B_rewrite_port
bmn_mod,419f9cff53f2dfe55ce785c7697961cda859793e,src/simulation/elements/DMG.cpp,DEFAULT_PT_DMG,,DMG,DMG,SC_FORCE,powder,PIXPACK(0x88FF88),TYPE_PART|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC|PROP_SPARKSETTLE,DMG::update,DMG::graphics,PT_BCLN;PT_BCOL;PT_BGLA;PT_BMTL;PT_BRMT;PT_CLNE;PT_COAL;PT_DMND;PT_EMBR;PT_GLAS;PT_NUM;PT_PCLN;PT_PQRT;PT_QRTZ;PT_TUNG,22,PT_BCLN;PT_BCOL;PT_BGLA;PT_BMTL;PT_BRMT;PT_CLNE;PT_COAL;PT_DMND;PT_EMBR;PT_GLAS;PT_NUM;PT_PCLN;PT_PQRT;PT_QRTZ;PT_TUNG,false,0,1,medium,low,verified,B_rewrite_port
